#Time / Link / Level / Speed (kbit/s) / total RX (MB)
1434629596	    0	    0	    0		    0.000
1434629601	    0	    0	    0		    0.000
1434644855	    0	    0	    0		    0.000
1434644860	    0	    0	    0		    0.000
1434644865	    0	    0	    0		    0.000
# Speed 5 kbit/s (elapsed time: 15.013840304s).
1434644952	    0	    0	    0		    0.000
1434644958	    0	    0	    0		    0.000
1434644963	    0	    0	    0		    0.000
# Speed 0 kbit/s (elapsed time: 15.022210759s).
